"'LogP': entry.get('LogP_PubChem', np.nan) 
                if not pd.isna(entry.get('LogP_PubChem', np.nan)) 
                else entry.get('LogP_RDKit', np.nan),
            'Flexibility': entry.get('Flexibility_PubChem', np.nan) 
                if not pd.isna(entry.get('Flexibility_PubChem', np.nan)) 
                else entry.get('Flexibility_RDKit', np.nan),
            'HBA': entry.get('HBA_PubChem', np.nan) 
                if not pd.isna(entry.get('HBA_PubChem', np.nan)) 
                else entry.get('HBA_RDKit', np.nan),
            'HBD': entry.get('HBD_PubChem', np.nan) 
                if not pd.isna(entry.get('HBD_PubChem', np.nan)) 
                else entry.get('HBD_RDKit', np.nan),
            'TPSA': entry.get('TPSA_PubChem', np.nan) 
                if not pd.isna(entry.get('TPSA_PubChem', np.nan)) 
                else entry.get('TPSA_RDKit', np.nan),
            'Charge': entry.get('Charge_PubChem', np.nan) 
                if not pd.isna(entry.get('Charge_PubChem', np.nan)) 
                else entry.get('Charge_RDKit', np.nan),
            'Atom_Stereo': entry.get('AtomStereo_PubChem', np.nan) 
                if not pd.isna(entry.get('AtomStereo_PubChem', np.nan)) 
                else entry.get('AtomStereo_RDKit', np.nan),'LogP': entry.get('LogP_PubChem', np.nan),
            'Flexibility': entry.get('Flexibility_PubChem', np.nan),
            'HBA': entry.get('HBA_PubChem', np.nan),
            'HBD': entry.get('HBD_PubChem', np.nan),
            'TPSA': entry.get('TPSA_PubChem', np.nan),
            'Charge': entry.get('Charge_PubChem', np.nan),
            'Atom_Stereo': entry.get('AtomStereo_PubChem', np.nan),LogP",Flexibility,HBA,HBD,TPSA,Charge,Atom_Stereo,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
-0.25435963,-0.020909328,-0.15098526,-0.17133982,-1.4560655,0.011740989,-0.05521738,-0.04152768,-0.15959021,-0.006376237,-0.16356762,0.025904553,0.011424837,-0.109398186,0.021745836,-0.18388957,-0.019430915,-0.0065238713,0.00018407457,0.0033880684,9.253531e-05,-0.0,-0.0,-0.056228332,-0.013970725,0.003415411,0.0026705554,0.16759187,-0.016348694,0.14965828,-0.0438321,-0.04434831,-0.0,-0.13634388,-0.05141834,-0.029006332,-0.0140792215,-0.019153463,-0.035763603,-0.01358543,-0.04819897,-0.0,-0.0017430631,-0.00053693366,0.008407821,-0.03967695,-0.03501024
0.23730955,-0.14233609,0.026972856,0.29974082,1.1846267,0.06991037,-0.00413787,0.18131663,0.36567834,-0.16990292,0.124220684,-0.022906793,0.043906234,0.15491866,-0.17325819,0.021479513,-0.015620591,0.02429913,0.001743763,0.005526786,0.0014302011,-0.0,-0.0,-0.054117825,0.03232092,0.009556371,0.003552025,-0.28456235,-0.073751755,-0.02983215,-0.004506055,0.00035629925,-0.0,0.0063149007,0.002171921,0.025175415,-0.009723786,0.00808392,-0.027146768,-0.04360298,0.006115455,-0.0,-0.00019382313,-8.877187e-05,0.02085168,-0.059647944,0.16720295
0.0032984582,-0.05224762,-0.46852663,-0.91647065,-1.7781379,0.015759561,-0.22663498,-0.0301948,-0.04960929,-0.2765558,-0.19344728,-0.02541538,-0.23207594,-0.056906283,-0.1836357,-0.015183855,-0.014792193,0.03982272,0.0005649359,0.003058563,0.00014472271,-0.0,-0.0,-0.078844294,-0.07367467,0.0018450619,-0.038183194,-0.13826963,0.022151083,-0.3150716,-0.010024489,0.0007854036,-0.0,0.006605985,0.0030655582,-0.001758078,-0.01988593,-0.0068090465,-0.02662251,0.0018922399,0.05439671,-0.0,-0.0055779526,-0.0017039491,-0.029244702,-0.0011356436,0.13674378
0.36126933,0.175396,0.14873622,0.24557537,0.5314108,0.043617614,-0.05439113,0.11972438,0.09833545,0.20609383,0.035261206,0.06514288,0.17382942,-0.03333121,-0.014080306,0.017159503,-0.033730045,-0.0046222713,0.00041405042,0.0038530736,0.00017319928,-0.0,-0.0,0.35495478,0.07159294,0.007924554,0.030294353,0.6041892,0.24272354,0.11103771,-0.003022097,0.0018328056,-0.0,0.012369548,0.006171496,0.013972596,-0.096943974,-0.0119860945,-0.011243119,0.2466165,0.077953234,-0.0,-0.00020941522,-0.00015661321,0.021063915,0.3129841,0.027042333
-0.20508486,0.0048683807,-0.2525323,-0.68345726,-1.3784629,0.015886554,-0.19727786,-0.015153247,-0.28463656,0.10133338,0.0030138465,-0.017139206,-0.0035840792,0.015817242,0.15689228,0.007845554,-0.022082293,-0.0011834739,0.0002897862,0.0031268368,0.00012545454,-0.0,-0.0,0.04926271,-0.005949711,0.003053572,0.026290411,0.2890473,-0.007048117,0.08982645,-0.012214732,0.0012950695,-0.0,0.010287011,0.00332016,0.0036163346,-0.011929984,-0.0065892204,0.02356695,-0.004386484,0.06512551,-0.0,-0.0015866595,-0.0015519279,-0.0016294189,-0.047683645,-0.009746864
-0.37748024,-0.025916556,0.16113514,-0.39534804,-0.44288266,0.014782888,0.045639522,-0.10024549,0.3151521,-0.019034818,0.1864202,-0.14047712,-0.28323728,-0.069257066,0.0025391858,-0.08587529,-0.012683828,-0.014611317,0.00020496371,0.0039892523,-0.00029992673,-0.0,-0.0,0.03825654,0.04743301,0.0063632913,-2.9993294e-05,-0.3301865,-0.05741533,-0.035924952,-0.008438738,0.00024962446,-0.0,0.002508984,0.0027665007,0.07155429,-0.032088347,0.12225434,0.007333609,-0.04182105,-0.053305306,-0.0,-0.0002593109,-8.749766e-05,0.006823062,-0.050564412,-0.006434965
-0.6002271,-0.07009348,-0.48065883,-1.1049654,-1.8131306,0.013349222,-0.40139365,-0.130884,-0.3145347,-0.17952934,-0.17739739,-0.027893858,-0.061170075,-0.105319045,-0.051119305,-0.011523821,-0.017175589,-0.011273189,8.460553e-05,0.002924253,-1.5702317e-05,-0.0,-0.0,-0.03720344,-0.029987426,0.0022497508,-0.055275954,-0.10790969,-0.030074676,-0.34256458,-0.011412218,0.0011765133,-0.0,0.009146901,0.002754768,-0.0054008192,0.031581424,0.021280164,-0.041668687,0.013015222,-0.059563104,-0.0,-0.0036580476,-0.00095354096,0.0014066609,-0.015701786,-0.02091525
-0.23817532,-0.01179434,0.18598272,-0.11529441,0.041612964,0.03500238,-0.08465578,0.04932564,0.13265786,0.11587967,-0.16249621,0.048888378,0.15599144,-0.017898777,-0.028099874,0.012650964,0.1970864,-0.018059669,0.0004005989,0.003767335,1.9633877e-05,-0.0,-0.0,0.1172463,0.012814909,0.004209987,0.0073207687,0.21415307,0.47635028,0.11173425,-0.004877279,0.0014171449,-0.0,0.012909288,0.0057161115,0.012501907,0.013930484,0.01654315,-0.010585305,0.2565135,0.044718586,-0.0,-0.00029324144,-8.965355e-05,0.014450127,0.34928358,-0.0050771483
0.2596786,0.28668582,0.13996892,0.3112545,0.31485236,0.041004334,0.09109805,0.006825633,0.105952315,0.28826734,0.015282812,-0.034851134,0.06931984,-0.07883247,0.26269,0.02845435,-0.03010156,0.10782486,0.00032533088,0.00455238,0.00026859256,-0.0,-0.0,0.040042233,-0.019392857,0.0103721265,0.040928606,0.31836686,-0.0662011,0.13405684,-0.007620196,0.0005505975,-0.0,0.03395153,0.0067381603,0.020302199,-0.01918728,-0.011291739,0.011586124,-0.037564553,-0.018790258,-0.0,-0.00021841675,-9.569944e-05,0.01094227,-0.035337154,-0.0010431856
-0.008137149,0.0051434883,-0.062035162,-0.4081558,-0.0702576,0.03414338,-0.24421868,0.01830708,-0.25219417,0.06765292,-0.11009786,-0.012690985,-0.023968948,-0.11937295,-0.3021953,0.003296305,-0.030817218,-0.018329516,3.3514785e-05,0.00416564,-0.0009981169,-0.0,-0.0,0.19101633,-0.07647174,0.009983067,-0.020055356,-0.36649564,-0.08449281,-0.05830826,-0.0039283484,-0.0006209237,-0.0,0.008519809,0.0039567016,-6.665942e-05,0.009544241,-0.007255622,-0.019368013,0.021066662,-0.084770404,-0.0,-0.00029956308,-0.00012266371,0.012186739,0.012947229,-0.08126857
0.21030512,-0.10543817,0.09434625,0.33578762,1.450246,0.06943116,0.02187578,0.2787175,0.4729573,0.08484422,0.099004515,0.06096239,0.10409987,0.19629657,0.019481387,0.031034594,-0.012977366,0.017432053,0.0016659066,0.0057495027,0.0013547358,-0.0,-0.0,-0.110556595,0.031291354,0.010920898,0.026566297,-0.28512144,-0.05891025,-0.017920846,-0.0043914914,0.00030469074,-0.0,0.006594729,0.0021862574,0.014587399,-0.012653442,0.00079344545,-0.012188499,-0.036276687,0.047592014,-0.0,-0.0001818329,-8.61268e-05,0.020260131,-0.034092806,0.19590747
-0.7250044,-0.02744534,-0.45638272,-1.100245,-1.8970627,0.013680587,-0.3853252,-0.12675805,-0.310965,-0.25423172,-0.1669957,0.009369842,-0.08137377,-0.11246006,-0.07450994,-0.01083253,-0.01504631,-0.0097211525,0.00013292104,0.0029744706,-0.00014029704,-0.0,-0.0,-0.05584847,0.028728414,0.0017615816,-0.055687126,-0.11110128,-0.019313198,-0.34408936,-0.013709238,0.0010927732,-0.0,0.008177128,0.0025108776,-0.0044111637,-0.015932752,-0.018882303,-0.04124165,0.06259706,0.023592345,-0.0,-0.0051801885,-0.00095354096,0.0017897093,0.0005933346,-0.03489458
-0.15195364,0.10366235,0.16065985,-0.04128716,0.9814536,0.034953237,0.027025588,0.07000027,0.088706695,-0.11457293,0.034107342,0.040890574,-0.24508822,0.058512963,-0.0640406,0.021042095,0.18035673,-0.023141375,0.00030669646,0.005948625,0.00065223314,-0.0,-0.0,-0.18711543,0.035957597,0.011939573,0.04303914,-0.34661365,-0.10611818,-0.020284671,-0.005170502,0.00037630898,-0.0,0.008643584,0.0023236233,0.015667154,-0.025580082,-0.016061654,0.00884119,-0.025099978,-0.021360042,-0.0,-0.00024855757,-0.00010489038,0.01451208,-0.09788682,-0.001270578
0.17277893,0.5030993,0.12005629,0.25585446,0.8234025,0.043078978,0.018821098,0.05736557,0.35311732,-0.10895888,0.13401423,0.23215672,-0.06689845,0.16484036,0.28571382,0.019791145,-0.01822864,0.06655482,0.0002866373,0.0072613717,0.0015241057,-0.0,-0.0,-0.06568355,0.05214862,0.012447324,0.12152487,-0.24403507,-0.07239796,-0.0007762388,-0.005164408,0.00029177425,-0.0,0.006816615,0.0021353227,0.020409241,-0.024762068,-0.0077474792,0.029703159,0.0073830336,-0.02236996,-0.0,-0.00018869688,-9.4780946e-05,0.02473313,-0.029475536,0.0035356916
0.21609849,0.36037645,0.13849643,0.34499198,1.4086488,0.06275889,0.18003516,-0.1279939,0.32959995,0.097653076,0.27315012,-0.001124011,0.054154664,0.060692765,0.079202875,0.028821962,-0.015665868,0.0092671625,0.0004510929,0.004923838,0.0012480413,-0.0,-0.0,-0.047826633,0.0019985908,0.005931679,0.018309072,0.35792875,-0.059657525,0.024194768,-0.006380988,0.00029212877,-0.0,0.008079991,0.0034405661,0.016140224,-0.024581477,0.00048493664,0.0060754577,-0.0054651247,-0.04638177,-0.0,-0.00019318407,-9.272446e-05,0.012471312,0.030176759,-0.009907193
-0.14618997,0.012746132,-0.4580952,-0.9482259,-1.6606455,0.019150311,-0.27289906,-0.17498285,-0.17071304,-0.27150702,-0.22144808,-0.107511036,-0.23836994,-0.12793386,0.1616206,-0.011006332,-0.022007648,-0.012371995,0.00022174785,0.0030631593,0.00017616889,-0.0,-0.0,-0.16983207,0.03226742,0.0030343982,-0.050386854,-0.18541831,-0.053733222,-0.44880447,-0.0066207997,0.00091885787,-0.0,0.006758114,0.0025499954,6.198327e-05,0.045793533,0.013149567,-0.01297009,0.05763278,0.04765595,-0.0,-0.0014439013,-0.0013829543,-0.0017651253,0.09900023,0.21152912
0.073249415,0.1654809,0.24443938,-0.21189295,-0.29160526,0.028926259,0.13510917,0.042713113,0.018223109,0.19104189,0.057617553,0.13828504,0.14522378,-0.05050443,0.119625896,-0.017575268,-0.013489402,-0.0032822567,0.0006496013,0.004600897,-0.00095183623,-0.0,-0.0,0.12364375,0.0056492146,0.005664516,0.012979884,-0.30115202,-0.036951743,-0.03593063,-0.0053191106,0.0008284428,-0.0,0.027720658,0.010642294,0.019784393,0.05321596,0.029098084,0.02162048,-0.042977344,-0.0039558765,-0.0,-0.0004761962,-0.000117402946,0.015374209,0.05309485,0.055364314
0.33253673,0.08708388,0.23213549,0.03856794,0.6041146,0.05072108,-0.1143285,0.026153265,0.069141835,0.11285608,-0.042321328,0.053798694,0.02311042,-0.05355141,0.07164737,0.008307542,-0.021940652,-0.0010496164,0.0011317548,0.004210342,2.7929622e-05,-0.0,-0.0,0.05148224,0.0473276,0.011347827,0.012114563,-0.17589854,-0.06439231,0.0046013165,-0.006271484,0.0008394985,-0.0,0.010617819,0.0048885285,0.010844324,0.016065232,0.013648521,0.015076699,0.19314107,0.14604881,-0.0,-0.00035350476,-0.00011245693,0.0058991145,0.24997756,0.1198399
-0.1559081,-0.14637128,0.10795415,-0.31592545,-0.3717891,0.02218938,0.067124575,-0.06661209,0.31403586,-0.005241279,0.2716575,-0.17155187,-0.11196219,-0.04218848,-0.06655202,0.051305298,-0.015033363,-0.014815525,0.00020485088,0.004815413,-0.002683492,-0.0,-0.0,-0.068491966,0.08280877,0.0051267436,-0.017972063,-0.37158272,-0.030223303,-0.046548814,-0.01280741,0.0004266965,-0.0,0.01083819,0.0038631107,-0.0064407797,-0.027202167,-0.06534996,0.001993406,-0.060135577,0.08831479,-0.0,-0.00028776834,-8.97274e-05,0.009323267,-0.073589325,0.08840461
-0.00020704966,0.083493575,-0.22892408,-0.98062986,-1.5064981,0.020844044,0.09370884,-0.0032766236,-0.176597,0.10814748,-0.15193418,-0.0157194,0.044233512,-0.117413,0.019428322,-0.0009850044,-0.022444924,-0.008383204,0.0005004357,0.0039714393,0.00010186596,-0.0,-0.0,-0.0167473,0.083875164,0.0022860593,0.03533828,-0.26019526,-0.044727013,-0.09344422,-0.0119414,0.00013470686,-0.0,0.01268818,0.002758832,0.012875616,-0.011715948,-0.00030743543,0.009084508,-0.07809852,-0.05357486,-0.0,-0.0019933921,-0.00070066476,0.0042325733,-0.022675075,0.02450943
-0.69106734,-0.16091694,0.09511035,0.0767126,-0.2808191,0.038021095,0.0068657794,0.030881127,-0.08761163,0.015971335,-0.27700692,-0.08376759,-0.045530938,-0.11928329,-0.09625065,0.012888586,-0.020951468,-0.00832563,0.0003010941,0.003961426,0.00029564957,-0.0,-0.0,-0.120189905,-0.0053742346,0.006603156,-0.022953846,0.1244914,0.08549859,0.091596514,-0.008361724,0.0007803083,-0.0,0.010338774,0.00575614,0.0063689523,-0.00055131956,0.014243005,0.004671349,-0.058327027,-0.113267526,-0.0,-0.00023398714,-9.784444e-05,0.0019607134,-0.059331574,-0.0769686
0.13490531,-0.0073629813,0.2651233,0.0631909,0.4706692,0.043441515,0.08359414,0.04113851,-0.005185242,0.10863803,0.05391569,0.04933123,0.11176406,0.30646402,0.16711432,-0.009179371,-0.014832059,-0.0019599006,0.00031625625,0.0042059207,2.6390597e-05,-0.0,-0.0,0.085894115,0.093771085,0.009312622,0.08532979,-0.120901994,-0.030022386,-0.0022004885,-0.0048489342,0.0010209805,-0.0,0.012809328,0.002548019,-0.02597246,-0.008061641,0.011440278,0.014949374,0.1015593,0.03990713,-0.0,-0.00034004948,-0.000115069866,-0.036680363,0.06039018,0.14449178
0.2855849,-0.023847718,0.1930983,0.3194902,1.2381711,0.06927452,0.15080664,0.12310864,0.0069557196,0.11743256,0.0015513548,0.084557384,0.10518778,0.23322943,0.1707661,-0.018250674,0.24853346,-0.0011466993,0.0003268639,0.004794211,0.0011164064,-0.0,-0.0,0.10012879,0.058600016,0.012666852,0.05687981,-0.21045204,-0.068024084,-0.0027246366,0.0905506,0.00036347125,-0.0,0.008457441,0.0022373833,0.018166453,-0.012939357,0.0052334876,0.0130569935,0.111432135,0.12637769,-0.0,-0.00023003254,-0.000114578936,0.014446715,0.08609955,0.06927124
0.12643012,-0.06969764,0.21532217,-0.12958011,0.26926112,0.035655785,0.10577812,0.02032906,-0.12980254,0.017827895,-0.1236751,0.0020369343,0.0060608243,0.20112555,0.1892667,0.007795841,-0.020805402,-0.009889308,-0.021032412,0.0041405107,-0.0004119318,-0.0,-0.0,-0.058744308,-0.08563816,0.006286854,0.0066779912,-0.26335385,-0.052968055,-0.0454059,-0.0063824793,0.00052291265,-0.0,0.0029859636,0.001977182,0.00966936,-0.014775341,-0.005908485,0.015479058,-0.0066540446,0.01895107,-0.0,-0.00033224426,-0.00011407816,-0.003180996,-0.05507491,-0.070111185
-0.11179752,0.07771979,0.12364946,0.370826,1.6323558,0.065649495,0.1297935,0.05156134,0.14261286,0.103392616,0.08197221,0.035641357,0.09205317,0.12969296,0.063509665,-0.017711423,-0.015540193,0.07126963,0.0003821381,0.0044404957,0.0011751916,-0.0,-0.0,0.10996866,0.086101905,0.015545262,0.04894573,-0.15323776,-0.063319765,0.018156812,0.05454929,0.0002639245,-0.0,0.008117435,0.0024569444,0.02093661,-0.01639975,-0.0072556483,0.037667274,0.14454152,0.07495407,-0.0,-0.00022650379,-9.9944016e-05,0.016956246,0.24046841,0.34027985
-0.21161062,0.01159093,-0.16152541,-0.6298855,-1.3351122,0.010435268,-0.014995308,0.03680314,-0.03288646,0.0722135,-0.0985085,0.05433624,0.042598963,0.038814165,0.033256225,0.17958607,-0.017341178,-0.0006093282,0.00018178376,0.0030755734,0.00016024036,-0.0,-0.0,0.054561067,0.040617064,0.0032876444,0.052345455,-0.14598057,0.045213,-0.08890341,-0.018566838,0.0044287806,-0.0,-0.090182364,-0.03177486,0.0004288214,-0.0042662583,0.005170278,0.009562659,0.0762925,0.0337151,-0.0,-0.0019741606,-0.0008377883,0.020864733,0.03737379,-0.05140661
0.20615159,0.047705553,0.09536323,0.2916116,1.8685924,0.081128195,0.08937885,0.063960515,0.021350134,0.32874474,0.15976998,0.0075624506,0.09433707,0.12188279,0.09230079,0.013871114,-0.028632972,-4.4740795e-05,0.00053946214,0.004360098,0.0010684709,-0.0,-0.0,0.13338242,0.048286892,0.015847685,0.03665409,0.48635972,0.2381559,0.17748836,-0.003639003,0.000707822,-0.0,0.009905657,0.0034496712,0.027240671,-0.010291971,0.007933288,0.016004521,0.03856747,0.04694137,-0.0,-0.00022860733,-0.00010214153,0.012616992,0.048310537,-0.020605281
-0.23282988,-0.1456514,0.034079023,0.35709262,1.2757591,0.0631363,0.12175471,0.083126955,-0.120085336,0.03390152,-0.14334996,0.055426348,0.1777711,0.16713275,0.0059088706,0.040876098,-0.027473373,0.0035636518,0.00016634635,0.00413936,0.0006038689,-0.0,-0.0,0.106028296,0.030835768,0.008672837,0.043384988,0.24698679,-0.047405276,0.12049656,-0.003447819,0.00026259647,-0.0,0.0098426705,0.0020383475,0.019414,-0.010717892,0.0046360134,0.01260313,-0.14338405,-0.045919377,-0.0,-0.00022813203,-0.000114678034,0.011159638,-0.23243782,-0.034196325
0.21174803,0.025198443,0.19656108,-0.09211656,-0.3363593,0.030622436,0.107891485,0.0212373,-0.08990341,0.12091831,-0.05647687,0.035582107,0.019605234,0.1566021,0.1721069,-0.027195143,-0.015265359,-0.002149757,0.00041250573,0.004896202,-6.039132e-05,-0.0,-0.0,0.041272268,0.022120578,0.01078169,-0.07174825,-0.17784494,-0.030612517,-0.014834176,0.0718707,0.0009295173,-0.0,0.0046508997,0.00168783,-0.060244232,-0.03470424,0.00886748,-0.029237732,-0.11595902,0.008290417,-0.0,-0.00027248738,-0.00012468838,-0.054737803,-0.12159871,0.019654268
-0.6016625,-0.0760597,0.16919342,0.0237879,0.30898708,0.04984232,0.110824585,-0.119253084,0.47117132,0.11241535,0.17094596,0.001671972,0.039559353,0.10880723,-0.07391501,0.0432605,-0.021680422,-0.0031264585,0.00030347216,0.004721891,0.00018853298,-0.0,-0.0,0.047753375,0.056363598,0.006021559,0.05117132,0.33866832,-0.047405552,0.103172556,-0.009541378,0.0004342584,-0.0,0.010076451,0.0030975114,0.004284166,-0.020878363,-0.056183703,0.026951205,-0.0645061,0.061046552,-0.0,-0.00024367093,-9.896675e-05,0.025289433,-0.08192198,0.193521
0.13502356,0.039081056,0.012588737,0.2657865,1.0205878,0.07041142,0.1348823,0.019816829,-0.043293376,0.13132179,-0.15173909,0.02458541,0.06823204,0.14194213,0.021295315,-0.0041458244,-0.031447954,-0.006796668,0.00025378575,0.0043394035,0.0007770039,-0.0,-0.0,0.10071912,0.010941834,0.012283531,-0.018303454,0.33083764,0.19811733,0.123512216,-0.0059011234,0.0007588799,-0.0,0.011224382,0.001956144,0.014152844,-0.017327843,-0.009040114,0.0138436975,0.066807695,0.09419902,-0.0,-0.00023101013,-0.000114578936,0.0034912496,0.09208732,-0.031295802
0.10307153,-0.13599335,0.2215152,-0.10716163,-0.4678634,0.02997684,0.045815703,0.052614264,-0.1097993,-0.012524225,0.022762937,0.10658402,0.06495203,-0.106799446,0.11447742,-0.03429679,-0.02499428,0.11780985,0.000477565,0.004820056,-0.00037635033,-0.0,-0.0,0.033598993,-0.059687935,0.0087377,0.053631894,-0.4117829,-0.075698644,-0.015165151,-0.0073782755,0.00038165294,-0.0,0.01083133,0.007272793,0.009575225,0.036361206,0.025522884,0.02055676,-0.057985872,-0.03310096,-0.0,-0.00029059697,-0.00012468838,0.017608011,-0.027381066,-0.074772544
0.16245884,0.36587882,0.10285597,0.32469347,1.071596,0.04812299,0.02021946,0.050850015,0.062617555,0.12140096,0.23286678,0.15863426,0.09149453,0.15613273,0.22972015,0.01633701,-0.023176227,0.16167863,0.000490174,0.006232613,0.0010118178,-0.0,-0.0,0.051616736,0.09847185,0.012077567,0.013999672,-0.24678867,-0.0728556,0.0026225694,-0.008166504,0.00046361098,-0.0,0.0063395565,0.0024083927,0.025793117,-0.010125042,-0.009879318,0.012941295,-0.012854921,-0.014535288,-0.0,-0.00026848886,-0.00014736761,0.017137384,0.001956138,0.00078042125
0.041974355,-0.07412131,0.09718304,0.1697694,1.0564238,0.0561136,0.06729344,0.020905694,0.028985078,-0.18455267,-0.24026431,-0.04270878,0.07656587,0.18245152,0.15220292,-0.0015033607,-0.015074019,-0.0070980038,0.000380026,0.004453967,0.0009199087,-0.0,-0.0,0.094917424,0.04982698,0.0104463985,-0.04759463,-0.13655998,-0.05265491,0.010437724,-0.005644073,0.00061479956,-0.0,0.0065185614,0.0023044606,-0.029713592,0.036500085,0.045645453,-0.034426898,-0.06856928,0.044532374,-0.0,-0.0002883613,-0.00011690602,-0.019848214,0.021614077,0.043468524
-0.51826066,0.054026164,-0.16275537,-0.85987127,-1.5376868,0.017050672,-0.23238468,0.016928174,0.17255597,0.0565749,0.033134352,0.029714758,0.04041353,-0.05382229,0.041620627,0.019351779,-0.01989138,-0.01136576,0.00025793217,0.0035842385,-0.00018236754,-0.0,-0.0,0.08702967,-0.03574039,0.0031691438,-0.041717097,0.361277,0.15502629,0.14463942,-0.020196563,0.003140619,-0.0,0.018672343,0.004825955,0.0026645383,-0.020091578,-0.03165473,-0.027498867,-0.0023445545,-0.05452953,-0.0,-0.00289999,-0.00061528763,-0.0045843627,0.020413414,-0.030309016
0.034011357,0.4039381,0.08706957,-0.089087926,0.94041157,0.04089834,-0.073084086,-0.13645014,0.28885734,0.25547385,0.3261871,-0.02286047,0.10923802,0.01720885,-0.00042617007,0.033329673,-0.023573367,-0.02854306,-1.4343481e-05,0.0056321817,0.0010784761,-0.0,-0.0,0.13287778,0.032828797,0.0076515065,-0.0019392403,-0.31030557,-0.076607436,0.0038688572,-0.00677705,0.00023414953,-0.0,0.0067464765,0.0015688199,0.013372265,0.056187484,0.022581285,0.019707406,-0.0025713253,-0.033705965,-0.0,-0.00019843836,-9.764432e-05,0.0132124955,-0.014232048,-0.025321754
0.22219984,0.039562155,0.15939343,0.32220536,1.2820392,0.07040688,0.0995863,0.11997471,-0.0902736,0.10958367,0.046513043,0.08903634,0.12451297,0.24678402,0.16056599,-0.008201479,0.21436174,0.0020693059,0.00033050083,0.0047603315,0.0011184483,-0.0,-0.0,0.120574884,0.06800303,0.009815647,0.07083209,-0.2050743,-0.06859897,-0.009587805,-0.0033483154,0.00033699084,-0.0,0.0086778235,0.0021977078,0.019061074,-0.020263847,0.0016618249,0.009012971,0.106147766,0.13451074,-0.0,-0.00023003254,-0.000114578936,0.017968694,0.10233403,0.07298015
-0.11103612,0.05682834,-0.44153848,-0.93317866,-1.9494827,0.018197114,-0.37757498,-0.16965029,-0.21044904,-0.27977055,-0.24497348,-0.13758416,-0.19827622,-0.13881943,-0.09664436,-0.013528841,-0.018901914,-0.008836858,7.2026465e-05,0.0030847897,0.00018245768,-0.0,-0.0,-0.117018126,0.027658163,0.0036180483,-0.024238478,-0.12039184,-0.03749524,-0.3493343,-0.010091973,0.0010658163,-0.0,0.007980589,0.0027447422,0.004833093,0.00049092993,-0.0065657706,-0.019415613,-0.0089524025,-0.04901225,-0.0,-0.0016467911,-0.0014213301,0.0038790626,-0.051075548,-0.004453752
0.12991387,0.49614358,0.13673575,0.04687235,0.5080947,0.033452787,0.114185385,0.112615585,0.37555885,0.09898307,0.32771233,0.20147158,-0.011921368,0.11751113,0.3190468,0.03327531,-0.010663499,0.14974494,0.00012710891,0.0049774484,0.000528084,-0.0,-0.0,0.07613148,0.07710468,0.010501243,0.080557756,0.36773658,0.18052357,0.039404847,-0.0063635698,0.0004950148,-0.0,0.010051473,0.0029551003,0.026619771,-0.029831246,-0.01643386,0.009324161,-0.008097877,-0.026678864,-0.0,-0.00020457177,-0.00010489038,0.019561445,-0.0656364,0.006939117
0.19274388,0.13471171,0.1317862,0.12997131,0.3970611,0.0362428,-0.08214327,0.07832135,-0.034741133,0.025178699,-0.033713438,0.08114251,0.16065131,-0.038696196,0.01593411,0.021790657,-0.02476234,-0.009130517,0.0005817098,0.003833242,7.35809e-05,-0.0,-0.0,0.34338218,0.08891097,0.0054421662,0.044791598,0.39138,0.20187439,0.13098826,-0.0041465927,0.0018347399,-0.0,0.022385366,0.0087317955,0.010104989,0.018622918,0.027104137,0.0036304425,0.29661795,0.083605215,-0.0,-0.0002351827,-0.00014699754,0.023162695,0.39219642,0.0011386933
0.04487568,0.087816216,0.12969221,-0.017116278,-0.18147063,0.038181864,-0.17388916,-0.18631925,0.0029229461,-0.020544985,-0.4479527,-0.063111864,0.045989465,-0.048217963,-0.08568827,0.010431796,-0.03744397,-0.018802147,0.0005790197,0.003938561,3.7399015e-05,-0.0,-0.0,0.04004544,0.027269913,0.0049893004,0.00606736,0.46676204,0.1421701,-0.15672232,-0.005757603,0.0011279094,-0.0,0.014438064,0.008344236,0.014940814,0.00505344,0.010135431,-0.020056194,0.16643134,0.043134492,-0.0,-0.00023202196,-0.0001080288,0.015179322,0.23606732,-0.046386633
